Frequency [Hz],Magnitude [dB],Phase [deg],Quality
40.0,-22.712883043731075,89.16707198765198,1
40.8,-22.564624094264165,88.53478892294117,1
41.616,-22.301107137991174,88.32308423404918,1
42.44832,-22.217973111411172,88.1568819440792,1
43.297286400000004,-22.074989209916804,88.65430160748059,1
44.163232128000004,-21.864842373159174,88.10506506168906,1
45.046496770560005,-21.62405599265539,89.28946110569507,1
45.9474267059712,-21.474068804726592,89.04793772979349,1
46.866375240090626,-21.220658117188723,88.25913332007076,1
47.80370274489244,-21.13086317807957,84.44240041613138,1
48.75977679979029,-20.887823535538818,87.85657168970863,1
49.7349723357861,-20.74539979073923,90.1590798135541,1
50.72967178250182,-20.537525856556133,87.56806155870123,1
51.74426521815185,-20.482521490694197,88.28872107150515,1
52.77915052251489,-20.41833357147683,87.27871696245575,1
53.83473353296519,-20.139705008618744,89.1824540321928,1
54.911428203624496,-19.723471671811957,88.06361361839217,1
56.00965676769699,-19.890526415775824,88.10909018888198,1
57.12984990305093,-19.309994726618708,88.34773490749785,1
58.27244690111195,-19.450153560789868,87.80250557583705,1
59.437895839134185,-19.00335143204767,88.89472083871483,1
60.62665375591687,-19.10322645619775,88.01960619224084,1
61.83918683103521,-18.840421594872527,88.32992221924889,1
63.075970567655915,-18.708356782891784,87.75930102997765,1
64.33748997900904,-18.551539210650517,87.6689612543765,1
65.62423977858921,-18.48322486557972,87.36343020904326,1
66.936724574161,-18.146138704224832,87.98436612606815,1
68.27545906564423,-18.068981276225877,88.12918468198356,1
69.64096824695712,-17.80505775357726,87.56265841369554,1
71.03378761189626,-17.737703896240976,87.50340487992756,1
72.45446336413418,-17.473402800271106,87.83100664061965,1
73.90355263141687,-17.350474448630525,87.76601304123751,1
75.38162368404521,-17.120162954924883,87.91886858189318,1
76.88925615772611,-16.921995015171664,87.6765369078064,1
78.42704128088063,-16.90694960958155,87.40985292603027,1
79.99558210649825,-16.58925807546615,87.33987370284004,1
81.59549374862821,-16.459049857572065,86.94707028643992,1
83.22740362360078,-16.403780681308046,87.36790527220616,1
84.8919516960728,-16.08021736839471,87.04387468271507,1
86.58979072999425,-15.923764072142115,87.42788706275803,1
88.32158654459414,-15.866232045825237,87.01969523993051,1
90.08801827548602,-15.595285392162056,86.83489389485793,1
91.88977864099574,-15.36621784657364,87.20842400694812,1
93.72757421381566,-15.31595235354998,87.14256889725755,1
95.60212569809197,-15.100153436685641,86.92744295264887,1
97.5141682120538,-15.017996452993605,86.40657870824958,1
99.46445157629488,-14.669165885546482,86.83690984066214,1
101.45374060782078,-14.53513815916987,86.73831940034921,1
103.4828154199772,-14.482208976220779,86.56975308286309,1
105.55247172837674,-14.124093004896931,86.38787432344759,1
107.66352116294428,-14.183242169252859,86.32907071773911,1
109.81679158620317,-13.818857287915296,86.48938877654965,1
112.01312741792724,-13.795789025212049,86.0026334336916,1
114.25338996628578,-13.480387696883108,86.25775804462012,1
116.5384577656115,-13.393784017153239,85.92090224110042,1
118.86922692092372,-13.143031382379347,85.92080293277434,1
121.2466114593422,-13.11772699215449,86.1876892860816,1
123.67154368852906,-12.854731224545626,86.05224952528982,1
126.14497456229964,-12.799787570533223,85.63013848196483,1
128.66787405354563,-12.497823013507501,85.45456947081927,1
131.24123153461656,-12.40494904821597,85.76007658339259,1
133.8660561653089,-12.14207109020657,85.4793678119484,1
136.54337728861506,-12.100765601378843,85.27970546913441,1
139.27424483438736,-11.769090696920635,85.21004965366603,1
142.05972973107512,-11.789685179452553,85.28809207367541,1
144.90092432569662,-11.43445742263985,84.96957106994421,1
147.79894281221056,-11.429475202618027,84.76130091460847,1
150.75492166845476,-11.193174023627332,85.17681971677918,1
153.77002010182386,-10.94557827668295,84.72686843658744,1
156.84542050386034,-10.908703031231461,84.30382907989281,1
159.98232891393755,-10.627745271659254,84.60832827744841,1
163.1819754922163,-10.49045070799235,84.57749984023857,1
166.44561500206063,-10.413688080174115,84.29688863813217,1
169.77452730210186,-10.14074451152251,84.59525421404355,1
173.17001784814389,-10.027608740333813,84.31103695036892,1
176.63341820510678,-9.931839616046949,84.2276539635433,1
180.16608656920891,-9.651787993864378,83.79177623768354,1
183.76940830059308,-9.44880948602504,83.8671946189288,1
187.44479646660494,-9.378194408874794,83.85340967428394,1
191.19369239593703,-9.232741726112417,83.85120062420484,1
195.01756624385578,-8.968392295131297,82.9644268607492,1
198.9179175687329,-8.7773720694948,83.48455361238365,1
202.89627592010754,-8.613293402591287,83.48023418084705,1
206.9542014385097,-8.520106571213876,83.19653661187576,1
